n, x0, x1, x2, xa,y, c, rx0, rx1, rx2, truey at xrecc, taq, tev, trc, realtime
0,-0.602652894196,-0.438859868623,0.731329106753,0.602066940262,-0.341149160648,386.029209654,-0.6026528941960199,-0.4388598686230809,0.7313291067529575,-1.90463631731,0.0032650000000002954,0.001100000000000101,4.7999999999603915e-05,20:30:56  19-02-17
1,0.429551620373,-0.973509288143,-0.959523893483,0.526809441346,0.260671314182,496.167632063,-0.6026528941960199,-0.4388598686230809,0.7313291067529575,-1.90463631731,0.003082000000000029,0.0010290000000003907,3.999999999981796e-05,20:30:56  19-02-17
2,0.738063305701,0.440181851655,-0.961748199548,0.451544993496,0.225440811091,625.348862188,-0.8220840304389327,0.09876021815362601,0.6942048166546371,-3.85827523589,0.002218999999999305,0.0010350000000003412,4.000000000026205e-05,20:30:56  19-02-17
3,-0.822084030439,0.0987602181536,0.694204816655,0.602066940262,-1.43432602199,386.029209654,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.0022199999999998887,0.0010370000000001767,4.099999999995774e-05,20:30:56  19-02-17
4,-0.809794401461,-0.0384099426901,0.978472916961,0.526809441346,-2.61282316186,496.167632063,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.002249999999999641,0.0010229999999999961,4.500000000007276e-05,20:30:56  19-02-17
5,-0.228715677132,0.665865621373,0.427675674536,0.451544993496,-1.78706958453,625.348862188,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.0022419999999998552,0.0010539999999998884,4.1000000000401826e-05,20:30:56  19-02-17
6,-0.883040921217,0.340572055784,0.534190221554,0.602066940262,-1.29650420992,386.029209654,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.0022139999999999382,0.001014999999999766,4.2000000000097515e-05,20:30:56  19-02-17
7,0.0666196561259,0.4045319689,0.717057371462,0.526809441346,-1.90946733506,496.167632063,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.002212000000000547,0.0010369999999997326,3.999999999981796e-05,20:30:56  19-02-17
8,0.879878326338,0.579606219949,-0.702842558975,0.451544993496,0.224320358676,625.348862188,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.0022299999999999542,0.0010259999999999714,4.300000000023729e-05,20:30:56  19-02-17
9,-0.904111309613,-0.206888331763,0.44739831165,0.602066940262,-0.0866321433936,386.029209654,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.0022170000000003576,0.0010479999999999379,4.1999999999653426e-05,20:30:56  19-02-17
10,-0.93997627445,0.85191903039,0.922141331897,0.526809441346,-1.83783159424,496.167632063,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.002222999999999864,0.0010090000000002597,4.8000000000048004e-05,20:30:56  19-02-17
11,0.52145935137,0.433434705716,0.503336101894,0.451544993496,-0.784465941934,625.348862188,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.002216000000000218,0.0010390000000000121,4.2999999999793204e-05,20:30:56  19-02-17
12,0.828635620699,0.570998942826,0.76192641729,0.602066940262,-1.27621778762,386.029209654,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.0022060000000001523,0.0010069999999999801,4.2999999999793204e-05,20:30:56  19-02-17
13,-0.694225842711,0.516798384005,-0.321918589669,0.526809441346,0.19391772611,496.167632063,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.0021700000000000053,0.0010419999999999874,5.199999999971894e-05,20:30:56  19-02-17
14,0.787432203722,-0.893399200994,0.387789531121,0.451544993496,0.167179532115,625.348862188,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.002232000000000234,0.0010040000000000049,4.399999999993298e-05,20:30:56  19-02-17
15,-0.822908295739,-0.648442771942,0.77233501062,0.602066940262,-0.0332756410334,386.029209654,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.002221999999999724,0.0010150000000002102,4.8000000000048004e-05,20:30:56  19-02-17
16,0.977705462552,-0.983078036364,0.116812357585,0.526809441346,0.176493343652,496.167632063,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.002566999999999986,0.0010089999999998156,4.600000000021254e-05,20:30:56  19-02-17
17,-0.0735186146453,-0.715259628299,0.122536513075,0.451544993496,-0.199889164896,625.348862188,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.0022120000000001028,0.0010140000000000704,4.099999999995774e-05,20:30:56  19-02-17
18,-0.137894608575,-0.138186809316,-0.0470440993327,0.602066940262,-0.335852256128,386.029209654,-0.8097944014608196,-0.03840994269014941,0.9784729169610262,-2.1230060169,0.002178999999999931,0.0010079999999996758,4.2000000000097515e-05,20:30:56  19-02-17
19,0.200074318494,0.791902208469,0.820011636976,0.526809441346,-1.4683559773,496.167632063,-0.8096326779454351,-0.026520347508001807,0.9839963420210334,-2.09555574851,0.0021010000000005746,0.001024000000000136,4.1999999999653426e-05,20:30:56  19-02-17
20,-0.85186878694,-0.0123626141002,0.917746278514,0.518504474918,-2.64931786876,509.487740332,-0.8971193415637859,0.10150891632373105,0.9519890260631001,-2.51915924827,3376.761319,0.002531000000089989,18.433460999999994,20:30:56  19-02-17
21,-0.602652034751,-0.332876085963,0.735253772291,0.000685849759556,-2.42192719791,1797.69633506,-0.6776406035665294,-0.23868312757201648,0.7983539094650205,-2.69400809965,3981.5133029999997,0.019312999999783642,21.443549000000075,20:30:56  19-02-17
22,-0.53040695016,0.341411370218,0.534369760707,0.00251491332469,-2.99148477099,1791.56051687,-0.6419753086419753,0.32921810699588483,0.6145404663923184,-3.32203126462,4438.436287,0.38659000000006927,19.78358600000047,20:30:56  19-02-17
23,-0.705075445816,0.0685871056241,-0.334705075446,0.00617284348866,-0.343814585469,1779.32326059,-0.5514403292181069,0.38134430727023294,0.7462277091906719,-3.23687597522,3547.9130449999975,0.04245699999955832,20.289341000001514,20:30:56  19-02-17
24,0.359396433471,0.565157750343,0.888888888889,0.00480106316823,-1.86475857611,1783.9071521,-0.6694101508916324,0.3155006858710563,0.7133058984910834,-3.51371154387,3308.355741000001,0.040672999999515014,18.276856000000407,20:30:56  19-02-17
25,-0.924554183813,0.847736625514,0.757201646091,0.00205762750184,-1.13069543548,1793.09348443,-0.4032921810699588,0.21124828532235962,0.5843621399176955,-3.44676065864,3191.4128950000013,0.01425300000119023,18.02134699999806,20:30:56  19-02-17
26,-0.110958695321,-0.0777320530407,0.406950160037,0.00297212469279,-2.20354391422,1790.02850135,-0.44993141289437577,0.24417009602194817,0.6639231824417009,-3.65111445237,3250.024315999999,0.014694999998027924,16.854865000001155,20:30:56  19-02-17
27,-0.139917695473,0.617283950617,0.255144032922,0.00617284348866,-2.17210116025,1779.32326059,-0.41335162322816643,0.33470507544581607,0.5999085505258344,-3.22771688,2538.4745900000016,0.014094000001932727,16.108227999997325,20:30:56  19-02-17
28,0.334705075446,-0.378600823045,0.938271604938,0.00342936455805,-1.36725001895,1788.49709279,-0.4444444444444444,0.2386831275720167,0.6063100137174213,-3.49653772767,2435.2612560000016,0.08124399999724119,16.634509999999864,20:30:56  19-02-17
29,-0.888888888889,-0.666666666667,0.222222222222,0.0555556008913,-0.283416460514,1618.51837465,-0.4417009602194787,0.1920438957475994,0.7764060356652946,-3.67317313839,2473.9874720000007,0.010817999998835148,17.129453000001376,20:30:56  19-02-17
30,-0.285322359396,0.316415180613,0.927297668038,0.0043438984862,-2.52419606963,1785.43620177,-0.49657064471879286,0.24508459076360345,0.5349794238683125,-3.18061656649,2681.722642000008,0.4627360000013141,15.285033999993175,20:30:56  19-02-17
31,0.803840877915,0.69044352995,-0.333790580704,0.0052583375524,-0.100763613385,1782.37843802,-0.4993141289437586,0.1920438957475994,0.6255144032921811,-3.64958866539,2454.069620999995,0.011672000000544358,15.444085000002815,20:30:56  19-02-17
32,-0.00406442107402,0.0370201019492,0.481498416569,0.504794708339,-0.572596224131,531.983511894,-0.5130315500685871,0.24142661179698233,0.6200274348422496,-3.54932271029,2384.269447999999,0.1471430000019609,15.566320999998425,20:30:56  19-02-17
33,0.333485749124,0.16003657979,0.712086572169,0.000838267420476,-3.67719618817,1797.18460199,0.09327846364883396,0.14540466392318274,0.6886145404663924,-3.73542145467,2828.6734639999995,0.008179000004020054,13.444698999999673,20:30:56  19-02-17
34,0.941015089163,0.0850480109739,0.636488340192,0.0116597593382,-3.37193883468,1761.0516046,0.15089163237311398,0.12071330589849127,0.6941015089163236,-3.74057950147,2659.9920679999923,0.013020999998843763,15.462554000005184,20:30:56  19-02-17
35,-0.39780521262,0.11065386374,0.685871056241,0.00205762750184,-3.83062982925,1793.09348443,-0.20850480109739367,0.10150891632373105,0.6877000457247371,-3.80866655812,2926.2301780000053,0.0009189999982481822,18.732403999994858,20:30:56  19-02-17
36,0.258802011888,-0.0371894528273,0.703856119494,0.00160038640555,-3.55908783938,1794.62700455,-0.1838134430727023,0.11248285322359419,0.6831275720164609,-3.79958084445,2815.807713999995,0.02323400000022957,21.720679000005475,20:30:56  19-02-17
37,-0.296296296296,-0.592592592593,-0.814814814815,0.0308641401578,-0.323983929318,1697.89684892,-0.21673525377229086,0.10150891632373105,0.6895290352080476,-3.81151762319,3609.760150000002,0.02683199999592034,19.917881000001216,20:30:56  19-02-17
38,0.353909465021,-0.861454046639,-0.301783264746,0.0761317698838,-0.600308832125,1553.93461112,-0.18930041152263377,0.10608139003200723,0.6858710562414265,-3.80392930484,2794.4877290000004,0.012064000002283137,17.596839999998338,20:30:56  19-02-17
39,0.0682822740436,0.333485749124,0.605700350556,0.00220998995381,-3.10723576746,1792.58263897,-0.31275720164609055,0.08230452674897104,0.7078189300411519,-3.82597707553,2444.165660999999,0.03515400000469526,17.486800999999105,20:30:56  19-02-17
40,-0.888888888889,0.0,0.814814814815,0.0185185094131,-3.47614882357,1738.35393949,-0.345679012345679,0.09053497942386834,0.7078189300411519,-3.83318107664,2359.635095000005,0.054262999998172745,17.08457599999383,20:30:56  19-02-17
41,-0.362139917695,0.913580246914,0.0493827160494,0.0185185094131,-2.37816143609,1738.35393949,-0.364883401920439,0.09053497942386834,0.7078189300411519,-3.83539471307,2377.6423959999956,0.01221800000348594,21.69582700000319,20:30:56  19-02-17
42,-0.40877914952,0.869684499314,-0.899862825789,0.0377228805267,0.0176845811994,1675.64178783,-0.37037037037037035,0.09053497942386834,0.7050754458161863,-3.83620893842,2939.99079299999,0.039581000004545785,18.31691700000374,20:30:56  19-02-17
