n, x0, x1, x2, xa,y, c, rx0, rx1, rx2, truey at xrecc, taq, tev, trc, realtime
0,0.896717346018,0.298072813887,-0.569605372387,0.602066940262,0.291592815011,386.029209654,0.8567085964041439,-0.412611130256781,0.45610827482316507,-1.52828245612,0.003478000000000314,0.0011219999999996233,5.999999999994898e-05,20:56:50  19-02-17
1,0.856708596404,-0.412611130257,0.456108274823,0.526809441346,0.0135905353161,496.167632063,0.8567085964041439,-0.412611130256781,0.45610827482316507,-1.52828245612,0.003683000000000103,0.0010639999999999539,4.099999999995774e-05,20:56:50  19-02-17
2,-0.287601421496,0.903435721612,-0.94113575345,0.451544993496,0.2257085677,625.348862188,-0.9496839522629543,-0.17493548738111775,0.9896741844830657,-1.72461460263,0.0021860000000000213,0.0010379999999998724,4.000000000026205e-05,20:56:50  19-02-17
3,-0.949683952263,-0.174935487381,0.989674184483,0.602066940262,-1.7521541659,386.029209654,-0.9526894324202235,0.23491887625443786,0.9166541831715285,-2.76296483054,0.002278999999999698,0.0012889999999998736,5.000000000032756e-05,20:56:50  19-02-17
4,-0.95268943242,0.234918876254,0.916654183172,0.526809441346,-3.31044911384,496.167632063,-0.9526894324202235,0.23491887625443786,0.9166541831715285,-2.76296483054,0.0023610000000000575,0.0010250000000002757,4.099999999995774e-05,20:56:50  19-02-17
5,0.269398919859,-0.162808565231,-0.474557450007,0.451544993496,-0.028939319586,625.348862188,-0.9526894324202235,0.23491887625443786,0.9166541831715285,-2.76296483054,0.002174999999999816,0.0010170000000000456,3.999999999981796e-05,20:56:50  19-02-17
6,0.292006613658,0.498145626668,-0.996990479312,0.602066940262,0.3009102002,386.029209654,-0.9526894324202235,0.23491887625443786,0.9166541831715285,-2.76296483054,0.0021599999999999397,0.0011070000000001912,4.500000000007276e-05,20:56:50  19-02-17
7,0.351528527458,-0.145307742984,0.230683247684,0.526809441346,0.0322578072204,496.167632063,-0.9526894324202235,0.23491887625443786,0.9166541831715285,-2.76296483054,0.0021959999999996427,0.0010190000000003252,4.2000000000097515e-05,20:56:50  19-02-17
8,-0.250782594746,0.971248622178,-0.848028241917,0.451544993496,0.225652945482,625.348862188,-0.9526894324202235,0.23491887625443786,0.9166541831715285,-2.76296483054,0.0021819999999999062,0.0010299999999996423,4.2000000000097515e-05,20:56:50  19-02-17
9,-0.218035656669,-0.473884640784,0.900057610822,0.602066940262,-0.503070357445,386.029209654,-0.9526894324202235,0.23491887625443786,0.9166541831715285,-2.76296483054,0.002227000000000423,0.0010390000000000121,4.099999999995774e-05,20:56:50  19-02-17
10,-0.61180045945,0.903345098151,0.61979152714,0.526809441346,-2.20669038298,496.167632063,-0.9526894324202235,0.23491887625443786,0.9166541831715285,-2.76296483054,0.0022159999999997737,0.0010170000000000456,4.500000000007276e-05,20:56:50  19-02-17
11,-0.347644965616,-0.578309454671,-0.962512571098,0.451544993496,0.21381188469,625.348862188,-0.9526894324202235,0.23491887625443786,0.9166541831715285,-2.76296483054,0.002235000000000209,0.0010330000000000616,3.999999999981796e-05,20:56:50  19-02-17
12,0.434711985129,-0.00363591039689,-0.513469905972,0.602066940262,0.220052684444,386.029209654,-0.9526894324202235,0.23491887625443786,0.9166541831715285,-2.76296483054,0.00223099999999965,0.0010329999999996176,4.7000000000352316e-05,20:56:50  19-02-17
