n, x0, x1, x2, xa,y, c, rx0, rx1, rx2, truey at xrecc, taq, tev, trc, realtime
0,0.260122394385,0.63843133367,0.244244840514,0.602066940262,-0.22556649072,386.029209654,0.260122394384974,0.6384313336699678,0.2442448405138795,-1.44661623232,0.001947000011568889,0.0006130000110715628,3.7999998312443495e-05,08:54:06  20-02-17
1,-0.679596421337,0.998978393128,-0.287068953793,0.526809441346,0.198431949674,496.167632063,0.260122394384974,0.6384313336699678,0.2442448405138795,-1.44661623232,0.0013230000040493906,0.0009689999860711396,4.099999205209315e-05,08:54:06  20-02-17
2,0.504041889006,0.849464202155,-0.567621028559,0.451544993496,0.223891338615,625.348862188,0.260122394384974,0.6384313336699678,0.2442448405138795,-1.44661623232,0.0018980000168085098,0.0008899999957066029,3.7999998312443495e-05,08:54:06  20-02-17
3,-0.942618717107,-0.949315112644,0.15829380032,0.602066940262,-0.015543476878,386.029209654,0.2692530816551708,-0.36656605077982296,-0.33801474880085625,-0.496397870965,0.0019000000029336661,0.0009980000031646341,4.199999966658652e-05,08:54:06  20-02-17
4,0.269253081655,-0.36656605078,-0.338014748801,0.526809441346,-0.227108108369,496.167632063,0.2692530816551708,-0.36656605077982296,-0.33801474880085625,-0.496397870965,0.0020579999836627394,0.0008910000033210963,3.7999998312443495e-05,08:54:06  20-02-17
5,0.920182729777,0.811771828554,-0.5364267193,0.451544993496,0.224491094792,625.348862188,0.2692530816551708,-0.36656605077982296,-0.33801474880085625,-0.496397870965,0.0019150000007357448,0.0008990000060293823,4.0000013541430235e-05,08:54:06  20-02-17
6,-0.615667180515,-0.719562923572,0.267592590475,0.602066940262,-0.0262258655406,386.029209654,0.2692530816551708,-0.36656605077982296,-0.33801474880085625,-0.496397870965,0.0020340000046417117,0.0008759999764151871,3.7999998312443495e-05,08:54:06  20-02-17
7,0.572463137565,-0.444396841576,0.100398940514,0.526809441346,-0.0357201360374,496.167632063,-0.3361865001782798,-0.5564764630804047,0.08436168990703607,-0.317505970933,0.0019099999917671084,0.0008960000122897327,5.500001134350896e-05,08:54:06  20-02-17
8,-0.336186500178,-0.55647646308,0.084361689907,0.451544993496,-0.342834848654,625.348862188,-0.3361865001782798,-0.5564764630804047,0.08436168990703607,-0.317505970933,0.001879000017652288,0.0007209999894257635,3.899997682310641e-05,08:54:06  20-02-17
9,0.261833918494,0.614917412726,-0.107991443844,0.602066940262,0.218149704231,386.029209654,-0.3811822072037554,0.5271099070895573,0.22066777487046085,-2.53167087398,0.002026000031037256,0.0010780000011436641,3.6999990697950125e-05,08:54:06  20-02-17
10,-0.381182207204,0.52710990709,0.22066777487,0.526809441346,-0.887229645069,496.167632063,-0.3811822072037554,0.5271099070895573,0.22066777487046085,-2.53167087398,0.0017680000164546072,0.0005850000015925616,2.7999980375170708e-05,08:54:06  20-02-17
11,0.763074559233,0.776316815898,-0.659296660156,0.451544993496,0.22497105879,625.348862188,-0.5603985765890851,0.8929698290266606,0.8866069404452528,-0.755257624016,0.0012459999707061797,0.000582000007852912,4.0000013541430235e-05,08:54:06  20-02-17
12,-0.560398576589,0.892969829027,0.886606940445,0.602066940262,-1.69060447977,386.029209654,-0.5603985765890851,0.8929698290266606,0.8866069404452528,-0.755257624016,0.0018059999856632203,0.0009120000177063048,4.300000728107989e-05,08:54:06  20-02-17
13,-0.895576841784,0.557892965282,-0.6226155709,0.526809441346,0.255771751697,496.167632063,-0.5603985765890851,0.8929698290266606,0.8866069404452528,-0.755257624016,0.0019210000173188746,0.000906000001123175,8.899997919797897e-05,08:54:06  20-02-17
14,-0.248401018831,-0.350053296403,0.493934708027,0.451544993496,-0.323468825817,625.348862188,0.07918522060765332,0.741948990064063,0.8784301800481795,-1.22890000468,0.0021450000058393925,0.000918999983696267,4.7999987145885825e-05,08:54:06  20-02-17
15,0.0791852206077,0.741948990064,0.878430180048,0.602066940262,-1.79793140511,386.029209654,0.07918522060765332,0.741948990064063,0.8784301800481795,-1.22890000468,0.002068000001600012,0.0009190000128000975,5.400000372901559e-05,08:54:06  20-02-17
16,-0.733194636899,-0.81264360122,-0.482247491835,0.526809441346,-0.0794750174656,496.167632063,-0.2907821293984807,0.49248207546296174,0.614062511325439,-2.65394475204,0.002087000000756234,0.0010100000072270632,4.39999857917428e-05,08:54:06  20-02-17
17,-0.290782129398,0.492482075463,0.614062511325,0.451544993496,-1.93212028561,625.348862188,-0.2907821293984807,0.49248207546296174,0.614062511325439,-2.65394475204,0.0020530000037979335,0.0009330000029876828,4.300000728107989e-05,08:54:06  20-02-17
18,-0.6801215298,0.258664046829,-0.169381828872,0.602066940262,0.0663340620814,386.029209654,-0.2907821293984807,0.49248207546296174,0.614062511325439,-2.65394475204,0.0021009999909438193,0.000985999999102205,4.300000728107989e-05,08:54:06  20-02-17
19,-0.495104854891,-0.989640106981,0.0129262746714,0.526809441346,-0.246928355461,496.167632063,-0.32098765432098764,0.6117969821673526,0.8888888888888888,-1.72880774114,0.002068999980110675,0.0010279999987687916,5.0000002374872565e-05,08:54:06  20-02-17
20,0.0369862317736,0.456739318193,0.0123964842758,0.498169761769,-0.0566126194354,543.080427844,-0.46639231824417005,0.5651577503429355,0.8203017832647463,-2.21181925294,1725.712124999991,0.0036140000156592578,15.41965500000515,08:54:06  20-02-17
21,0.0368846212468,0.728242645938,0.876695625667,0.547257150044,-1.93599071436,464.359828152,-0.41975308641975306,0.5624142661179696,0.941015089163237,-1.6615825362,1254.9154039999994,0.006657000019913539,16.32668199998443,08:54:06  20-02-17
22,-0.765432098765,0.271604938272,0.83950617284,0.413578167775,-3.37751584378,697.73614972,-0.9998475842097241,0.30086877000457246,0.9998475842097241,-1.95258583252,1322.019210999977,0.005607999977655709,15.763033000024734,08:54:06  20-02-17
23,0.727937814358,0.0996799268404,0.99984758421,1.0,-1.05093139593,120.0,-0.9995427526291724,0.302697759487883,0.9903978052126199,-2.0293467752,1759.2723600000027,0.07993700000224635,15.89558000001125,08:54:06  20-02-17
24,-0.406950160037,0.0612711476909,0.953818015546,0.333104077865,-3.31696725295,867.180287212,-0.8632830361225423,0.22405121170553266,0.9995427526291722,-2.05152927244,1525.5868450000125,0.005486999987624586,16.066324999992503,08:54:06  20-02-17
25,-0.871513488797,0.11065386374,0.859625057156,0.320301942874,-3.53692365942,896.142274086,-0.9998475842097241,0.20271300106691048,0.9998475842097241,-2.06475186298,1513.5944299999974,0.006241000024601817,16.009254000004148,08:54:06  20-02-17
26,-0.83950617284,0.493827160494,0.962962962963,0.331275533502,-3.12134408518,871.283252316,-0.9135802469135802,0.15637860082304544,0.9931412894375857,-2.14711705503,1675.1769449999556,0.041899000003468245,16.023268999997526,08:54:06  20-02-17
27,0.0,0.444444444444,0.888888888889,0.277778294195,-3.19808057832,996.295043125,-0.6666666666666666,0.22770919067215378,0.9080932784636488,-2.84098207005,1300.7763350000605,0.004878999956417829,16.1418999999878,08:54:06  20-02-17
28,0.37037037037,0.0987654320988,0.888888888889,0.228394914274,-3.43761421131,1120.22900597,-0.4334705075445816,0.19753086419753085,0.9053497942386832,-2.88687788371,1868.6526090000407,0.01170599996112287,16.255647999991197,08:54:06  20-02-17
29,-0.551440329218,0.181069958848,0.814814814815,0.253086784858,-3.67552026203,1057.2373096,-0.5679012345679012,0.20027434842249647,0.8751714677640601,-3.1272705125,1766.7221540000755,0.0066510000033304095,15.707836999965366,08:54:06  20-02-17
30,-0.962962962963,0.41975308642,0.913580246914,0.993673533684,-1.47178352832,120.067240616,-0.6474622770919067,0.20576131687242794,0.8779149519890261,-3.10403321404,1538.8127529999474,0.00966300000436604,16.114319000043906,08:54:06  20-02-17
31,-0.629477213839,0.372504191434,0.761367677691,0.218081289819,-3.37615624265,1147.14674048,-0.559670781893004,0.19753086419753085,0.8971193415637859,-2.96072470155,1298.0046629999415,0.008803999982774258,17.173899000044912,08:54:06  20-02-17
32,-0.962962962963,0.296296296296,0.765432098765,0.993673533684,-0.590849348587,120.067240616,-0.4636488340192044,0.18381344307270253,0.8641975308641974,-3.21695866465,1499.1081520000007,0.005639999988488853,17.088923000032082,08:54:06  20-02-17
33,-0.258802011888,-0.111568358482,0.943758573388,0.184956504024,-2.64463549279,1236.01711256,-0.5486968449931413,0.21124828532235962,0.8724279835390945,-3.13327553361,1553.1067369999946,0.04295599996112287,17.49962100002449,08:54:06  20-02-17
34,0.331961591221,0.160951074531,0.777320530407,0.179012519059,-3.5642856017,1252.35434569,0.14814814814814836,0.21399176954732524,0.8203017832647463,-3.36997004474,1527.1495139999897,0.07632300001569092,16.510611000005156,08:54:06  20-02-17
35,0.334705075446,0.40329218107,0.872427983539,0.166666903023,-3.10603727578,1286.66600487,-0.06858710562414272,0.17283950617283983,0.7791495198902607,-3.63712171406,1501.3163669999922,0.00668799999402836,16.459160000027623,08:54:06  20-02-17
36,-0.458161865569,0.131687242798,0.554183813443,0.165294772756,-2.6878495745,1290.51113153,0.08504801097393666,0.1700960219478742,0.7764060356652946,-3.6210868475,1780.5829749999684,0.007234000018797815,17.633797999995295,08:54:06  20-02-17
37,0.592592592593,0.0740740740741,0.888888888889,0.166666903023,-3.30255014985,1286.66600487,-0.013717421124828544,0.1700960219478742,0.7873799725651578,-3.60067750854,1611.6079509999836,0.1304660000023432,17.07884600001853,08:54:06  20-02-17
38,-0.641975308642,0.123456790123,0.80658436214,0.174897328834,-3.74207327518,1263.73462218,-0.7928669410150891,0.15363511659807982,0.8093278463648834,-3.58685320223,1758.312453999999,0.010242999996989965,18.12592299998505,08:54:06  20-02-17
39,0.246913580247,-0.526748971193,-0.888888888889,0.380658178694,0.160054464385,764.421609919,-0.7873799725651577,0.14814814814814836,0.8065843621399178,-3.6031784309,1841.8422470000223,0.01795999996829778,17.98592100001406,08:54:06  20-02-17
40,0.106995884774,0.126200274348,0.79012345679,0.150205786592,-3.66053157577,1333.21234464,-0.8093278463648834,0.15363511659807982,0.8065843621399178,-3.60045222229,2187.5289050000138,0.009987999976146966,18.099543999996968,08:54:06  20-02-17
41,0.156378600823,-0.814814814815,0.691358024691,0.240741036073,-0.250221741855,1088.47661283,-0.8614540466392318,0.15363511659807982,0.8120713305898493,-3.57280241625,2070.139751000039,0.00794600002700463,17.23319299996365,08:54:06  20-02-17
42,-0.666666666667,0.444444444444,0.888888888889,0.166666903023,-3.06615437333,1286.66600487,-0.8175582990397805,0.11796982167352543,0.773662551440329,-3.74690068376,1632.935354999965,0.01846400002250448,18.06011000002036,08:54:06  20-02-17
43,-0.606310013717,0.0,0.732510288066,0.0980796934103,-3.60405404156,1486.61320226,-0.8614540466392318,0.0960219478737998,0.7544581618655692,-3.79875902409,1681.9620560000185,0.008131999988108873,18.156435999961104,08:54:06  20-02-17
44,0.139917695473,-0.765432098765,-0.238683127572,0.187242615369,-0.671380945183,1229.76527134,-0.8724279835390946,0.09053497942386834,0.7544581618655692,-3.79634889043,1768.2686049999902,0.18033300002571195,18.119306000007782,08:54:06  20-02-17
45,0.337448559671,0.197530864198,0.740740740741,0.109053516552,-3.58456384482,1453.5598691,-0.8614540466392318,0.10699588477366251,0.7572016460905349,-3.7946522652,1856.3441459999885,0.005960999988019466,18.676914000010584,08:54:06  20-02-17
46,0.847736625514,0.0082304526749,0.844993141289,0.439644512072,-2.56489276442,647.51709839,-0.8641975308641975,0.11522633744855981,0.7517146776406032,-3.80866892342,2277.880487000046,0.006357999984174967,19.477539999992587,08:54:06  20-02-17
47,0.334705075446,0.076817558299,0.872427983539,0.0898490854342,-3.31771624552,1511.66947464,-0.7434842249657064,0.12894375857338836,0.7379972565157749,-3.83416680437,1736.5666009999695,0.005410999990999699,18.512132000003476,08:54:06  20-02-17
48,-0.502057613169,0.683127572016,0.263374485597,0.203703736572,-2.65958844537,1185.26740177,-0.710562414266118,0.12620027434842251,0.7407407407407405,-3.82970152137,1742.6907990000327,0.010974000033456832,19.168270999973174,08:54:06  20-02-17
49,-0.481024234111,0.81207133059,0.27069044353,0.110882461418,-2.67757912942,1448.09039566,-0.6831275720164609,0.12894375857338836,0.7407407407407405,-3.82839101948,1895.701326999988,0.010569999983999878,20.322817999986,08:54:06  20-02-17
50,-0.584362139918,0.502057613169,0.233196159122,0.162551475357,-2.42313885993,1298.2176528,-0.6803840877914951,0.12620027434842251,0.7407407407407405,-3.82895624913,1859.5075880000368,0.006915999983903021,19.805156000016723,08:54:06  20-02-17
51,-0.666666666667,0.337448559671,0.740740740741,0.0925925627631,-3.50462203424,1503.29227202,-0.6392318244170095,0.12620027434842251,0.7407407407407405,-3.82754088762,1868.810112999985,0.006385000015143305,18.41422199999215,08:54:06  20-02-17
52,0.39780521262,0.620027434842,0.474622770919,0.136488210153,-1.34705711686,1372.69638682,-0.6776406035665294,0.1344307270233196,0.7325102880658434,-3.83908136112,1892.9999010000029,0.006506999954581261,19.49875600001542,08:54:06  20-02-17
53,-0.513031550069,0.732510288066,-0.0685871056241,0.203703736572,-1.28159767157,1185.26740177,-0.6748971193415638,0.1344307270233196,0.7325102880658434,-3.83899819038,1828.800464000029,0.00588500004960224,19.270115999970585,08:54:06  20-02-17
54,0.333790580704,0.104252400549,0.677640603567,0.0573845731579,-3.5672076974,1612.72005611,-0.5898491083676268,0.12894375857338836,0.7242798353909461,-3.84638540114,2228.1894590000156,0.006594999984372407,18.95855699997628,08:54:06  20-02-17
55,0.164609053498,0.666666666667,-0.888888888889,0.19547317464,0.0966674005835,1207.40253338,-0.6200274348422496,0.12894375857338836,0.7242798353909461,-3.84790202695,1802.400920999993,0.007217000005766749,20.98850300000049,08:54:06  20-02-17
56,-0.345679012346,-0.329218106996,0.189300411523,0.141975443404,-0.392622374878,1356.82631473,-0.6145404663923182,0.13168724279835398,0.7215363511659805,-3.84910188938,1703.8456920000026,0.017700000025797635,20.256695999996737,08:54:06  20-02-17
57,-0.559670781893,0.510288065844,0.545953360768,0.48353974142,-1.9690992051,568.108413803,-0.6172839506172839,0.12894375857338836,0.7270233196159117,-3.84507232745,2471.7042449999717,0.057718000025488436,22.09657100000186,08:54:06  20-02-17
58,0.156378600823,-0.0603566529492,-0.480109739369,0.170782108163,-0.197434199424,1275.1718844,-0.6364883401920438,0.12894375857338836,0.7270233196159117,-3.8459161442,1962.4968830000143,0.006996000010985881,21.388395999965724,08:54:06  20-02-17
59,0.707818930041,0.353909465021,0.888888888889,0.335389823397,-3.26300235534,862.067233898,-0.578875171467764,0.12894375857338836,0.727937814357567,-3.84209261558,2005.5189329999848,0.014521000033710152,18.917554999992717,08:54:06  20-02-17
