n, x0, x1, x2, xa,y, c, rx0, rx1, rx2, truey at xrecc, taq, tev, trc, realtime
0,0.0236901025711,0.927469590304,0.0790683075296,0.602066940262,-0.157674180673,386.029209654,-0.3638925703230922,-0.1067717166804778,0.6061818530520187,-3.29834538979,0.004095999989658594,0.0010659999679774046,0.00017100002150982618,06:00:53  20-02-17
1,-0.363892570323,-0.10677171668,0.606181853052,0.526809441346,-0.864903402414,496.167632063,-0.3638925703230922,-0.1067717166804778,0.6061818530520187,-3.29834538979,0.0026360000483691692,0.0010649999603629112,8.19999841041863e-05,06:00:53  20-02-17
2,-0.593495296687,-0.190325712773,0.0138788066283,0.451544993496,-0.301403572704,625.348862188,-0.3638925703230922,-0.1067717166804778,0.6061818530520187,-3.29834538979,0.0023609999916516244,0.0009970000246539712,6.500002928078175e-05,06:00:53  20-02-17
3,0.145604036771,-0.214444768196,-0.822900637111,0.602066940262,0.288451193533,386.029209654,-0.3638925703230922,-0.1067717166804778,0.6061818530520187,-3.29834538979,0.0022849999368190765,0.0009950000094249845,8.50000069476664e-05,06:00:53  20-02-17
4,-0.445089527674,0.963879673137,-0.720146947798,0.526809441346,0.263001326812,496.167632063,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.002705999999307096,0.0011689999955706298,9.200000204145908e-05,06:00:53  20-02-17
5,-0.569404557522,0.489526200865,0.730175928524,0.451544993496,-2.50739833363,625.348862188,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.002765999990515411,0.0012250000145286322,0.00011000002268701792,06:00:53  20-02-17
6,-0.581592975857,0.361751509324,0.443113316807,0.602066940262,-1.00615580934,386.029209654,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.003186000045388937,0.0012439999845810235,0.0001039999770000577,06:00:53  20-02-17
7,-0.621390987414,-0.214046026895,0.995009578293,0.526809441346,-1.76004616324,496.167632063,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.0028879999299533665,0.0012509999796748161,8.300004992634058e-05,06:00:53  20-02-17
8,-0.00044023660166,-0.432054187755,-0.0662934213886,0.451544993496,-0.519903371674,625.348862188,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.0025950000854209065,0.0011809999705292284,0.00011799996718764305,06:00:53  20-02-17
9,-0.754927313787,-0.994170381126,-0.952242797337,0.602066940262,0.298597205574,386.029209654,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.003041999996639788,0.00136900000507012,0.00013400003081187606,06:00:53  20-02-17
10,0.575766791876,0.311515982656,-0.337425702288,0.526809441346,0.205290530947,496.167632063,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.003415999992284924,0.0013310000067576766,9.799998952075839e-05,06:00:53  20-02-17
11,-0.799228997167,0.857579343795,-0.0664014251562,0.451544993496,-0.435760970266,625.348862188,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.0028559999773278832,0.001171999960206449,9.50000248849392e-05,06:00:53  20-02-17
12,0.101182123441,-0.121343095161,-0.938941145521,0.602066940262,0.298171063368,386.029209654,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.002685000014025718,0.0011479999520815909,0.00010400003520771861,06:00:53  20-02-17
13,0.79143500777,0.55785935343,0.45802535992,0.526809441346,-0.264690296444,496.167632063,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.0026710000238381326,0.001150999974925071,9.300000965595245e-05,06:00:53  20-02-17
14,-0.82428806725,-0.368099127318,0.695750071007,0.451544993496,-0.864315688627,625.348862188,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.002458999981172383,0.0010610000463202596,7.700000423938036e-05,06:00:53  20-02-17
15,0.102341260878,-0.46451438622,0.145532220739,0.602066940262,-0.205039617063,386.029209654,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.0023079999955371022,0.000985999999102205,9.399995906278491e-05,06:00:53  20-02-17
16,0.977517754798,0.436529610351,-0.618253933637,0.526809441346,0.259581248052,496.167632063,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.002287000068463385,0.0010339999571442604,8.19999841041863e-05,06:00:53  20-02-17
17,0.959121136786,-0.630561288645,-0.964173842397,0.451544993496,0.222831616873,625.348862188,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.0023930000024847686,0.0010030000121332705,8.50000069476664e-05,06:00:53  20-02-17
18,-0.793228870259,0.205320414787,-0.261434183629,0.602066940262,0.0900169855929,386.029209654,-0.5694045575220967,0.4895262008648229,0.7301759285239409,-2.78295020846,0.002279000007547438,0.0009979999740608037,7.800001185387373e-05,06:00:53  20-02-17
19,0.220210213272,0.568122424054,0.1177447755,0.526809441346,-0.134039247805,496.167632063,-0.7764060356652949,0.823045267489712,0.998628257887517,-0.65930361248,0.0023479999508708715,0.0010170000023208559,7.400003960356116e-05,06:00:53  20-02-17
20,0.263374485597,0.716049382716,0.855967078189,0.327161099064,-1.942153641,880.55647351,-0.8148148148148148,0.7480566986739823,0.9995427526291722,-0.833896625495,2106.4523170000175,0.053048000030685216,17.63944299996365,06:00:53  20-02-17
21,-0.222222222222,-0.0740740740741,0.962962962963,0.0925925627631,-2.46288508373,1503.29227202,-0.7663465935070872,0.6063100137174213,0.9995427526291722,-1.21444635204,2543.730816000025,0.0676439999951981,16.801382999983616,06:00:53  20-02-17
22,-0.888888888889,0.855967078189,0.81755829904,0.244855820292,-1.45754891003,1078.00779001,-0.24508459076360312,0.19570187471422051,0.9995427526291722,-2.05121117431,1332.4959589999635,0.19287699996493757,16.477265000052284,06:00:53  20-02-17
23,0.0246913580247,0.362139917695,0.556927297668,0.0377228805267,-2.75193210071,1675.64178783,-0.06310013717421126,0.33470507544581607,0.8148148148148149,-3.14131140018,1959.485404999985,0.08183400001144037,16.803964000020642,06:00:53  20-02-17
24,0.333790580704,-0.465477823503,0.148148148148,0.00891635008849,-0.403485198235,1770.17462588,-0.15089163237311387,0.37037037037037024,0.8641975308641974,-2.77927106133,2183.6110800000024,0.0054289999534375966,16.140382000012323,06:00:53  20-02-17
25,-0.584362139918,0.329218106996,0.444444444444,0.00617284348866,-2.69233293756,1779.32326059,-0.3758573388203017,0.35116598079561023,0.8696844993141288,-2.82931669558,2068.66033600003,0.02740700001595542,17.246309000009205,06:00:53  20-02-17
26,-0.551440329218,0.37037037037,0.946502057613,0.0185185094131,-2.33178481608,1738.35393949,-0.29080932784636493,0.33470507544581607,0.598079561042524,-3.19234536259,2005.147632999986,0.20308500004466623,16.886522999964654,06:00:53  20-02-17
27,-0.208504801097,0.644718792867,0.331961591221,0.00754460188802,-2.12927297346,1774.74576497,-0.34293552812071326,0.31001371742112505,0.6255144032921811,-3.36747286696,2004.6130109999795,0.008648000017274171,16.222040999971796,06:00:53  20-02-17
28,0.340192043896,0.109739368999,0.82853223594,0.00205762750184,-3.36545325605,1793.09348443,0.4965706447187923,0.12894375857338836,0.8203017832647463,-3.36920100069,1770.5203679999686,0.016813000023830682,17.176022000028752,06:00:53  20-02-17
29,0.880658436214,0.279835390947,0.633744855967,0.00891635008849,-3.09873040116,1770.17462588,0.735253772290809,0.13991769547325128,0.8148148148148149,-3.33310601261,1684.9468890000135,0.018099000037182122,16.9118169999565,06:00:53  20-02-17
30,0.842249657064,-0.333790580704,0.792866941015,0.0052583375524,-2.12368635398,1782.37843802,0.5761316872427982,0.16735253772290837,0.8148148148148149,-3.35793311744,1507.7742109999526,0.00684200000250712,15.685123000002932,06:00:53  20-02-17
31,-0.480109739369,0.362139917695,-0.584362139918,0.0226337259999,-0.0702437611302,1724.81132037,0.6666666666666665,0.17558299039780545,0.8010973936899861,-3.38863124399,1443.761077000061,0.012421999999787658,17.05788899998879,06:00:53  20-02-17
32,-0.367626886145,0.0658436213992,0.716049382716,0.00342936455805,-3.81736192511,1788.49709279,-0.4142661179698217,0.08230452674897104,0.716049382716049,-3.83431241061,1228.091071999981,0.006243999989237636,16.425534999987576,06:00:53  20-02-17
33,-0.824874256973,-0.366712391404,0.696844993141,0.000228570750333,-2.30095702357,1799.23209005,-0.3758573388203017,0.08779149519890272,0.716049382716049,-3.83279216839,1480.4240550000104,0.16970600001513958,15.992430999991484,06:00:53  20-02-17
34,0.37037037037,0.0,0.518518518519,0.00617284348866,-2.89564053908,1779.32326059,-0.35939643347050754,0.08504801097393666,0.7142203932327387,-3.83077824186,1635.651424999989,0.00285799999255687,17.260177000018302,06:00:53  20-02-17
35,-0.777930193568,0.0877914951989,0.719402530102,0.00175277014979,-3.85198429201,1794.1158536,-0.6310013717421123,0.08779149519890272,0.716049382716049,-3.85180507853,1356.7763579999446,0.005132000020239502,16.063033000042196,06:00:53  20-02-17
36,0.691358024691,0.913580246914,0.0740740740741,0.0185185094131,-0.554035935815,1738.35393949,-0.6419753086419753,0.08779149519890272,0.716049382716049,-3.85222552555,1565.471036999952,0.004294999991543591,17.919936000020243,06:00:53  20-02-17
37,-0.164609053498,-0.83950617284,-0.609053497942,0.04732512421,-0.753066483797,1644.75022386,-0.6364883401920438,0.0960219478737998,0.7187928669410146,-3.85316038099,1366.6248070000438,0.008944000001065433,16.926210000005085,06:00:53  20-02-17
38,-0.555606360819,0.333384138597,0.724991109079,0.000889047915154,-3.4419655135,1797.01412689,-0.6364883401920438,0.10150891632373105,0.716049382716049,-3.85615178033,1832.7168729999685,0.008222999982535839,17.65851300000213,06:00:53  20-02-17
39,-0.620941929584,0.0365797896662,0.794695930498,0.00114308780981,-3.60432300989,1796.16142013,-0.672153635116598,0.10973936899862813,0.7023319615912207,-3.86113369129,1806.3859200000297,0.006516000023111701,17.805380999983754,06:00:53  20-02-17
40,-0.334705075446,-0.924554183813,0.875171467764,0.239368919172,-0.0808895491242,1091.98019708,-0.6995884773662551,0.10425240054869689,0.6995884773662551,-3.8609599026,1343.3499310000334,0.004316999984439462,17.670319999975618,06:00:53  20-02-17
41,0.407458212671,0.00914494741655,0.69237412996,2.54092001837e-05,-3.61308953808,1799.91462617,-0.7050754458161865,0.10150891632373105,0.7050754458161863,-3.8613203052,1803.769246999931,0.008801000018138438,17.386863000050653,06:00:53  20-02-17
42,-0.765432098765,0.37037037037,0.592592592593,0.00617284348866,-3.12869993436,1779.32326059,-0.7242798353909465,0.10150891632373105,0.7050754458161863,-3.8616356014,1416.92132699996,0.011454999970737845,17.670062000048347,06:00:53  20-02-17
43,-0.814814814815,-0.123456790123,0.592592592593,0.0185185094131,-3.13566769214,1738.35393949,-0.7352537722908092,0.0960219478737998,0.7023319615912207,-3.86046224673,1496.363646999991,0.010421000013593584,17.921320000023115,06:00:53  20-02-17
44,0.444444444444,0.592592592593,0.666666666667,0.0185185094131,-2.06297954546,1738.35393949,-0.6995884773662551,0.10699588477366251,0.7023319615912207,-3.8617135569,1903.8743690000265,0.01647999999113381,17.12589199998183,06:00:53  20-02-17
45,0.814814814815,0.222222222222,0.320987654321,0.0185185094131,-1.28558922667,1738.35393949,-0.6803840877914951,0.11248285322359419,0.7050754458161863,-3.86152534547,1771.646568999975,0.01381000003311783,19.121643999998923,06:00:53  20-02-17
46,-0.246913580247,0.518518518519,0.674897119342,0.52057112086,-1.90283658505,506.151444258,-0.6858710562414265,0.11248285322359419,0.7050754458161863,-3.86167108312,1981.7843800000264,0.010135999997146428,19.893073999963235,06:00:53  20-02-17
47,-0.0493827160494,-0.888888888889,-0.197530864198,0.117283979231,-0.606513196937,1429.03512318,-0.6694101508916324,0.10973936899862813,0.703246456332876,-3.86114552899,1487.793398000009,0.009076000016648322,18.08738899999298,06:00:53  20-02-17
48,0.449931412894,0.82304526749,-0.930041152263,0.170782108163,0.0851631276121,1275.1718844,-0.6748971193415638,0.11248285322359419,0.7050754458161863,-3.86137055725,1614.5518209999427,0.003976000007241964,18.502212000021245,06:00:53  20-02-17
49,-0.0740740740741,0.222222222222,0.617283950617,0.00617284348866,-3.4745068545,1779.32326059,-0.672153635116598,0.11248285322359419,0.7050754458161863,-3.86128977204,1979.8614790000138,0.006409999972674996,19.423903000017162,06:00:53  20-02-17
50,0.213991769547,0.189300411523,0.674897119342,0.0185185094131,-3.61318406248,1738.35393949,-0.6694101508916324,0.11248285322359419,0.7050754458161863,-3.86120672767,1874.2251880000113,0.013199999986682087,20.268511999980547,06:00:53  20-02-17
51,0.930041152263,0.106995884774,0.650205761317,0.000685849759556,-3.44321255869,1797.69633506,-0.691358024691358,0.11248285322359419,0.7050754458161863,-3.86180776149,1948.0922610000125,0.0181319999974221,20.99959399999352,06:00:53  20-02-17
