n, x0, x1, x2, xa,y, c, rx0, rx1, rx2, truey at xrecc, taq, tev, trc, realtime
0,0.149730035599,0.421754161105,-0.814926582669,0.602066940262,0.299183787846,386.029209654,0.9568119911676072,0.21656796946955148,-0.7610700674536293,-0.015766635818,0.005287000000000042,0.0016540000000002664,7.799999999980045e-05,22:01:02  19-02-17
1,0.956811991168,0.21656796947,-0.761070067454,0.526809441346,0.26011844886,496.167632063,-0.9015513117796743,-0.5373482384684702,0.3383916372906657,-0.857942131755,0.005135000000000112,0.0016089999999997495,7.599999999996498e-05,22:01:02  19-02-17
2,-0.90155131178,-0.537348238468,0.338391637291,0.451544993496,0.0078448936349,625.348862188,-0.9015513117796743,-0.5373482384684702,0.3383916372906657,-0.857942131755,0.003651000000000071,0.0016350000000002751,7.199999999984996e-05,22:01:02  19-02-17
3,-0.0338022008375,-0.908208964951,-0.993274217481,0.602066940262,0.299406759844,386.029209654,-0.9015513117796743,-0.5373482384684702,0.3383916372906657,-0.857942131755,0.0035569999999998103,0.0015489999999998005,6.500000000020378e-05,22:01:02  19-02-17
4,-0.0168259853276,0.978911017554,-0.363943728559,0.526809441346,0.246895867283,496.167632063,-0.869357211107062,-0.34756669120587413,0.9012358725479348,-1.71713111577,0.003498000000000001,0.0015330000000002286,8.199999999991547e-05,22:01:02  19-02-17
5,-0.869357211107,-0.347566691206,0.901235872548,0.451544993496,-1.31622421898,625.348862188,-0.869357211107062,-0.34756669120587413,0.9012358725479348,-1.71713111577,0.004143000000000008,0.0013929999999997555,5.100000000002325e-05,22:01:02  19-02-17
6,0.396288339141,0.928980394668,-0.108560413762,0.602066940262,0.237804011857,386.029209654,-0.869357211107062,-0.34756669120587413,0.9012358725479348,-1.71713111577,0.0028300000000003322,0.001126999999999878,6.199999999978445e-05,22:01:02  19-02-17
7,-0.250675661982,-0.452384795478,0.70044838639,0.526809441346,-0.439298291316,496.167632063,-0.869357211107062,-0.34756669120587413,0.9012358725479348,-1.71713111577,0.0028880000000004458,0.0013529999999999376,5.2999999999858716e-05,22:01:02  19-02-17
8,-0.556434985502,0.97907146639,-0.33358827483,0.451544993496,0.164791608658,625.348862188,-0.869357211107062,-0.34756669120587413,0.9012358725479348,-1.71713111577,0.002730999999999817,0.0010360000000000369,4.6999999999908226e-05,22:01:02  19-02-17
9,-0.64360606719,-0.155326624406,0.769585765831,0.602066940262,-1.18138277876,386.029209654,-0.6407098280749135,0.7758759456471163,0.640476233619268,-1.52802671061,0.0019420000000001103,0.0008840000000001069,4.8000000000048004e-05,22:01:02  19-02-17
10,-0.640709828075,0.775875945647,0.640476233619,0.526809441346,-2.22421847484,496.167632063,-0.5717333802382509,0.033576442018254715,0.7453175551897238,-3.75989789825,0.0022009999999998975,0.0009509999999997021,6.700000000003925e-05,22:01:02  19-02-17
11,-0.571733380238,0.0335764420183,0.74531755519,0.451544993496,-2.31933110257,625.348862188,-0.5717333802382509,0.033576442018254715,0.7453175551897238,-3.75989789825,0.0025720000000002408,0.0012730000000003017,5.2999999999858716e-05,22:01:02  19-02-17
12,-0.109912701784,0.598866547812,-0.226714979588,0.602066940262,0.234988004807,386.029209654,-0.5717333802382509,0.033576442018254715,0.7453175551897238,-3.75989789825,0.002663000000000082,0.0011280000000000179,7.49999999998252e-05,22:01:02  19-02-17
13,0.0559073081488,-0.964895652756,-0.372228381022,0.526809441346,-0.118652300172,496.167632063,-0.5717333802382509,0.033576442018254715,0.7453175551897238,-3.75989789825,0.002641999999999811,0.0010540000000003324,6.899999999987472e-05,22:01:02  19-02-17
14,0.992645877925,-0.360500651659,0.0220911314849,0.451544993496,0.0730523811221,625.348862188,-0.5717333802382509,0.033576442018254715,0.7453175551897238,-3.75989789825,0.002642999999999951,0.001048000000000382,5.499999999969418e-05,22:01:02  19-02-17
15,0.282280282529,0.992378297598,-0.559772534299,0.602066940262,0.300257842788,386.029209654,-0.5717333802382509,0.033576442018254715,0.7453175551897238,-3.75989789825,0.0026410000000001155,0.0012619999999996523,5.2999999999858716e-05,22:01:02  19-02-17
16,0.0669449571445,0.50803355414,0.694950342675,0.526809441346,-1.70604030658,496.167632063,-0.5717333802382509,0.033576442018254715,0.7453175551897238,-3.75989789825,0.0024570000000001535,0.0013419999999997323,5.500000000013827e-05,22:01:02  19-02-17
17,-0.446815552107,0.649871677016,0.242303491893,0.451544993496,-1.65301414814,625.348862188,-0.5717333802382509,0.033576442018254715,0.7453175551897238,-3.75989789825,0.0027289999999999814,0.0010490000000000776,5.699999999997374e-05,22:01:02  19-02-17
