n, x0, x1, x2, xa,y, c, rx0, rx1, rx2, truey at xrecc, taq, tev, trc, realtime
0,0.0201320915107,-0.227383392546,-0.0487478499988,0.602066940262,-0.37114531317,386.029209654,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.003693999999999864,0.0011559999999999349,5.500000000013827e-05,21:19:49  19-02-17
1,0.875684909557,0.284150319805,0.983947002446,0.526809441346,-3.19353866585,496.167632063,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.003433999999999937,0.0010590000000001432,4.099999999995774e-05,21:19:49  19-02-17
2,0.972871381585,-0.954620434565,-0.975893426729,0.451544993496,0.223989127742,625.348862188,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.0022500000000000853,0.0010650000000000936,4.500000000007276e-05,21:19:49  19-02-17
3,-0.0140216430205,-0.388125031891,-0.352073106743,0.602066940262,-0.223288267276,386.029209654,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.002293999999999574,0.0010439999999998228,4.900000000018778e-05,21:19:49  19-02-17
4,-0.959851220643,0.891335903772,0.288366164513,0.526809441346,-2.34243290778,496.167632063,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.002224000000000448,0.0010289999999999466,4.399999999993298e-05,21:19:49  19-02-17
5,-0.946079581674,-0.276895512638,-0.255500097131,0.451544993496,-0.389946650873,625.348862188,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.0022769999999998625,0.0010740000000000194,3.999999999981796e-05,21:19:49  19-02-17
6,-0.422344984505,0.70050478605,0.807188215521,0.602066940262,-2.05742657972,386.029209654,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.00224700000000011,0.0010820000000002494,4.8000000000048004e-05,21:19:49  19-02-17
7,-0.400701214303,0.465861620541,-0.221624036812,0.526809441346,0.135339402731,496.167632063,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.0023559999999998027,0.0010879999999997558,4.500000000007276e-05,21:19:49  19-02-17
8,0.379313340158,-0.0387969932331,-0.185638513492,0.451544993496,-0.0832533801298,625.348862188,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.0023089999999998945,0.0010729999999998796,4.400000000037707e-05,21:19:49  19-02-17
9,0.787140512474,0.0216797862928,-0.118638835906,0.602066940262,0.14656279834,386.029209654,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.0022959999999998537,0.0010710000000000441,4.900000000018778e-05,21:19:49  19-02-17
10,-0.175576665109,-0.754318518927,-0.715098394151,0.526809441346,0.184914151718,496.167632063,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.0023680000000001478,0.0011030000000000761,5.599999999983396e-05,21:19:49  19-02-17
11,0.20878186381,0.821178505893,0.831577896343,0.451544993496,-1.44923421689,625.348862188,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.0023610000000000575,0.00107899999999983,4.2999999999793204e-05,21:19:49  19-02-17
12,-0.0149314823004,-0.97406517444,0.411666303386,0.602066940262,0.218141852405,386.029209654,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.0023330000000001405,0.0010850000000002247,4.999999999988347e-05,21:19:49  19-02-17
13,0.848845322532,0.875941461393,0.402583326207,0.526809441346,-0.087797018265,496.167632063,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.0023699999999999832,0.0011179999999999524,5.999999999994898e-05,21:19:49  19-02-17
14,-0.653951486857,0.0247673441126,0.673138992112,0.451544993496,-1.8730200004,625.348862188,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.002388000000000279,0.0010729999999998796,4.399999999993298e-05,21:19:49  19-02-17
15,0.858223960755,0.734641206884,-0.739219000838,0.602066940262,0.300771724364,386.029209654,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.0023130000000000095,0.001068000000000069,4.399999999993298e-05,21:19:49  19-02-17
16,-0.813578556238,0.145172492522,-0.136170441514,0.526809441346,-0.0514287961466,496.167632063,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.0022969999999999935,0.0010479999999999379,4.500000000007276e-05,21:19:49  19-02-17
17,-0.448647697991,0.516515406063,-0.107036100518,0.451544993496,-0.101631386988,625.348862188,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.0023020000000002483,0.0010769999999999946,4.7999999999603915e-05,21:19:49  19-02-17
18,-0.36022997341,-0.970472797654,-0.0351729688991,0.602066940262,-0.283818685857,386.029209654,0.8756849095570984,0.28415031980469374,0.9839470024463459,-1.95300886638,0.0023889999999999745,0.001090999999999731,4.900000000018778e-05,21:19:49  19-02-17
19,0.841644717532,0.396941283031,-0.929251554871,0.526809441346,0.263076860902,496.167632063,0.8757811309251635,0.2807498856881572,0.9849108367626886,-1.95021930102,0.002332000000000445,0.001086999999999616,4.399999999993298e-05,21:19:49  19-02-17
20,0.0137174211248,-0.230452674897,0.913580246914,0.00617284348866,-2.06768420412,1779.32326059,0.8760859625057154,0.27343392775491515,0.9998475842097241,-1.84115950496,3960.6464490000003,0.02291899999954694,17.224094000000008,21:19:49  19-02-17
21,-0.417009602195,0.480109739369,0.80658436214,0.000685849759556,-2.64725811545,1797.69633506,0.816034141137022,0.23563481176649925,0.9998475842097241,-1.89274181955,5953.63588,0.003623999999035732,19.920962000000145,21:19:49  19-02-17
22,0.875171467764,0.28166438043,0.861454046639,0.037265725828,-2.9843160719,1677.12023488,0.8477366255144034,0.24081694863587888,0.9998475842097241,-1.88255858,4593.258949000001,0.010142999999516178,25.504087999999683,21:19:49  19-02-17
23,-0.79012345679,0.699588477366,0.80658436214,0.00617284348866,-1.66297932712,1779.32326059,0.7178783721993593,0.27343392775491515,0.9995427526291722,-1.86851862378,3309.4384560000017,0.009681999999884283,23.38233499999842,21:19:49  19-02-17
24,-0.331961591221,0.164609053498,0.954732510288,0.0226337259999,-2.58785132671,1724.81132037,0.8120713305898493,0.3118427069044354,0.9958847736625513,-1.82756423878,3354.627009,0.01020300000163843,20.6871859999992,21:19:49  19-02-17
25,-0.0493827160494,0.312757201646,0.617283950617,0.0761317698838,-3.10515701254,1553.93461112,0.17283950617283983,0.3155006858710563,0.792866941015089,-3.24565510523,3053.0879190000014,0.057009000000107335,20.156178999997792,21:19:49  19-02-17
26,0.485596707819,0.0740740740741,0.79012345679,0.0185185094131,-3.52379576251,1738.35393949,0.4279835390946498,0.1426611796982169,0.7901234567901234,-3.51773048918,2766.1116089999996,0.01326600000174949,18.57575899999938,21:19:49  19-02-17
27,0.79012345679,-0.0905349794239,0.592592592593,0.0185185094131,-3.00341723252,1738.35393949,0.43072702331961543,0.13168724279835398,0.7453132144490167,-3.64594696056,2826.9135199999982,0.2646310000018275,17.76697200000126,21:19:49  19-02-17
